"id","time","latitude","longitude"
"2","12:00:01.639",51.40703651,-2.66303724
"2","12:00:01.660",51.40703728,-2.66303756
"2","12:00:01.680",51.40703804,-2.66303787
"2","12:00:01.700",51.4070388,-2.66303819
"2","12:00:01.720",51.40703956,-2.66303851
"2","12:00:01.740",51.40704032,-2.66303883
"2","12:00:01.759",51.40704108,-2.66303914
"2","12:00:01.779",51.40704184,-2.66303946
"2","12:00:01.799",51.40704261,-2.66303978
"2","12:00:01.819",51.40704337,-2.66304009
"2","12:00:01.839",51.40704413,-2.66304041
"2","12:00:01.860",51.40704489,-2.66304071
"2","12:00:01.880",51.40704552,-2.66304106
"2","12:00:01.900",51.40704636,-2.66304101
"2","12:00:01.920",51.4070472,-2.66304095
"2","12:00:01.940",51.40704803,-2.66304088
"2","12:00:01.960",51.40704903,-2.66304062
"2","12:00:01.980",51.40705012,-2.66304007
"2","12:00:02.000",51.40705119,-2.66303944
"2","12:00:02.019",51.40705218,-2.66303893
"2","12:00:02.039",51.40705322,-2.66303834
"2","12:00:02.059",51.40705426,-2.66303782
"2","12:00:02.079",51.40705518,-2.66303763
"2","12:00:02.099",51.40705593,-2.66303799
"2","12:00:02.119",51.40705668,-2.66303841
"2","12:00:02.139",51.40705732,-2.66303906
"2","12:00:02.160",51.40705782,-2.66304009
"2","12:00:02.180",51.40705826,-2.66304121
"2","12:00:02.200",51.40705884,-2.66304204
"2","12:00:02.220",51.40705953,-2.66304255
"2","12:00:02.240",51.40706007,-2.66304332
"2","12:00:02.259",51.40706045,-2.6630445
"2","12:00:02.279",51.40706086,-2.66304548
"2","12:00:02.299",51.40706147,-2.66304586
"2","12:00:02.319",51.40706208,-2.66304625
"2","12:00:02.339",51.4070626,-2.66304684
"2","12:00:02.360",51.40706298,-2.66304774
"2","12:00:02.380",51.40706336,-2.66304864
"2","12:00:02.400",51.40706362,-2.66304956
"2","12:00:02.420",51.40706389,-2.66305039
"2","12:00:02.440",51.40706407,-2.66305144
"2","12:00:02.460",51.40706397,-2.66305302
"2","12:00:02.480",51.40706388,-2.66305461
"2","12:00:02.500",51.40706372,-2.66305601
"2","12:00:02.519",51.40706355,-2.66305742
"2","12:00:02.539",51.40706338,-2.66305883
"2","12:00:02.559",51.40706298,-2.66306022
"2","12:00:02.579",51.40706252,-2.66306165
"2","12:00:02.599",51.40706228,-2.66306301
"2","12:00:02.619",51.40706203,-2.66306437
"2","12:00:02.639",51.40706179,-2.66306573
"2","12:00:02.660",51.40706154,-2.66306709
"2","12:00:02.680",51.4070613,-2.66306844
"2","12:00:02.700",51.40706106,-2.6630698
"2","12:00:02.720",51.40706082,-2.66307116
"2","12:00:02.740",51.40706058,-2.66307252
"2","12:00:02.759",51.40706033,-2.66307388
"2","12:00:02.779",51.40706009,-2.66307525
"2","12:00:02.799",51.40705955,-2.66307629
"2","12:00:02.819",51.407059,-2.66307733
"2","12:00:02.839",51.40705847,-2.66307838
"2","12:00:02.860",51.40705793,-2.66307943
"2","12:00:02.880",51.40705739,-2.66308047
"2","12:00:02.900",51.40705685,-2.66308152
"2","12:00:02.920",51.4070563,-2.66308257
"2","12:00:02.940",51.40705577,-2.66308361
"2","12:00:02.960",51.40705522,-2.66308466
"2","12:00:02.980",51.40705469,-2.66308571
"2","12:00:03.000",51.40705414,-2.66308675
"2","12:00:03.019",51.4070536,-2.6630878
"2","12:00:03.039",51.40705306,-2.66308885
"2","12:00:03.059",51.40705252,-2.6630899
"2","12:00:03.079",51.40705198,-2.66309094
"2","12:00:03.099",51.40705144,-2.66309198
"2","12:00:03.119",51.4070509,-2.66309304
"2","12:00:03.139",51.40705036,-2.66309408
"2","12:00:03.160",51.40704982,-2.66309512
"2","12:00:03.180",51.40704928,-2.66309618
"2","12:00:03.200",51.40704874,-2.66309722
"2","12:00:03.220",51.4070482,-2.66309826
"2","12:00:03.240",51.40704766,-2.66309932
"2","12:00:03.259",51.40704712,-2.66310036
"2","12:00:03.279",51.40704658,-2.6631014
"2","12:00:03.299",51.4070463,-2.66310172
"2","12:00:03.319",51.40704581,-2.66310233
